site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
81956,-107.886749,42.490314,Wyoming,Fremont,1,2,16,8.2,0.413,163,163/81956.nc
81957,-107.861801,42.493057,Wyoming,Fremont,1,2,16,8.29,0.423,163,163/81957.nc
81958,-107.836853,42.4958,Wyoming,Fremont,1,2,16,8.52,0.44,163,163/81958.nc
81959,-107.81189,42.498539,Wyoming,Fremont,1,2,16,8.73,0.454,163,163/81959.nc
81960,-107.786942,42.501266,Wyoming,Fremont,1,2,16,8.89,0.462,163,163/81960.nc
81961,-107.761978,42.503998,Wyoming,Fremont,1,2,16,8.84,0.456,163,163/81961.nc
81962,-107.73703,42.506718,Wyoming,Fremont,1,2,16,8.61,0.438,163,163/81962.nc
81963,-107.712067,42.509426,Wyoming,Fremont,1,2,16,8.34,0.419,163,163/81963.nc
81964,-107.687103,42.512138,Wyoming,Fremont,1,2,16,8.14,0.403,163,163/81964.nc
81965,-107.662125,42.514843,Wyoming,Fremont,1,2,16,7.84,0.382,163,163/81965.nc
81966,-107.637161,42.517529,Wyoming,Fremont,0.8296,2,14,7.56,0.367,163,163/81966.nc
81967,-107.612183,42.520229,Wyoming,Fremont,0.7827,2,14,7.6,0.371,163,163/81967.nc
81968,-106.736786,42.610786,Wyoming,Natrona,0.6906,1,12,8.95,0.429,163,163/81968.nc
81969,-106.686676,42.615753,Wyoming,Natrona,1,2,16,8.44,0.451,163,163/81969.nc
81970,-106.661621,42.618237,Wyoming,Natrona,1,2,16,7.94,0.41,163,163/81970.nc
81971,-106.310638,42.652241,Wyoming,Natrona,0.9937,2,16,8.59,0.437,163,163/81971.nc
81972,-106.285553,42.654621,Wyoming,Natrona,0.5946,1,10,9.31,0.439,163,163/81972.nc
81973,-106.084778,42.673508,Wyoming,Natrona,0.8161,1,14,10.17,0.459,163,163/81973.nc
81974,-106.034576,42.678169,Wyoming,Converse,0.755,2,14,9.47,0.498,163,163/81974.nc
81975,-105.984344,42.682812,Wyoming,Converse,0.5924,1,10,9.65,0.461,163,163/81975.nc
81976,-105.883896,42.692017,Wyoming,Converse,0.5512,2,10,10,0.533,163,163/81976.nc
81977,-105.85878,42.694305,Wyoming,Converse,0.7017,1,12,10.06,0.471,163,163/81977.nc
81978,-105.833649,42.69659,Wyoming,Converse,0.5759,2,10,9.95,0.518,163,163/81978.nc
81979,-105.808533,42.698864,Wyoming,Converse,0.7808,1,14,9.74,0.448,163,163/81979.nc
81980,-105.783401,42.701138,Wyoming,Converse,0.513,1,10,9.71,0.455,163,163/81980.nc
81981,-105.75827,42.703396,Wyoming,Converse,1,1,16,9.95,0.456,163,163/81981.nc
81982,-105.733154,42.705658,Wyoming,Converse,1,1,16,10.12,0.464,163,163/81982.nc
81983,-105.708008,42.707916,Wyoming,Converse,0.997,1,16,10.05,0.46,163,163/81983.nc
81984,-105.682892,42.710152,Wyoming,Converse,1,1,16,9.85,0.447,163,163/81984.nc
81985,-105.657745,42.712399,Wyoming,Converse,1,1,16,9.64,0.433,163,163/81985.nc
81986,-105.632599,42.71463,Wyoming,Converse,0.6916,1,12,9.26,0.419,163,163/81986.nc
81987,-105.607468,42.716866,Wyoming,Converse,0.5599,2,10,8.95,0.463,163,163/81987.nc
81988,-105.582336,42.71909,Wyoming,Converse,0.8987,1,16,8.98,0.4,163,163/81988.nc
81989,-105.431442,42.732315,Wyoming,Converse,1,2,16,7.63,0.366,163,163/81989.nc
81990,-104.348175,42.820961,Wyoming,Niobrara,0.9756,2,16,8.52,0.455,163,163/81990.nc
81991,-104.322952,42.822884,Wyoming,Niobrara,0.7368,2,12,8.6,0.474,163,163/81991.nc
81992,-104.222015,42.830566,Wyoming,Niobrara,0.9882,1,16,8.7,0.403,163,163/81992.nc
81993,-104.171539,42.834362,Wyoming,Niobrara,1,1,16,8.74,0.406,163,163/81993.nc
81994,-104.146301,42.836262,Wyoming,Niobrara,0.997,1,16,8.81,0.412,163,163/81994.nc
81995,-104.121063,42.838142,Wyoming,Niobrara,1,1,16,8.94,0.421,163,163/81995.nc
81996,-104.09581,42.840031,Wyoming,Niobrara,1,1,16,9.1,0.432,163,163/81996.nc
81997,-104.070557,42.8419,Wyoming,Niobrara,1,1,16,9.16,0.436,163,163/81997.nc
81998,-104.045319,42.843777,Nebraska,Sioux,0.1974,1,4,9.1,0.46,163,163/81998.nc
81999,-104.020065,42.845638,Nebraska,Sioux,0.9814,1,16,8.9,0.417,163,163/81999.nc
82000,-103.994812,42.847492,Nebraska,Sioux,0.941,1,16,8.57,0.397,164,164/82000.nc
82001,-103.969543,42.849342,Nebraska,Sioux,0.9455,2,16,8.14,0.425,164,164/82001.nc
82002,-103.944305,42.851192,Nebraska,Sioux,1,2,16,7.77,0.398,164,164/82002.nc
82003,-103.919067,42.853035,Nebraska,Sioux,1,2,16,7.48,0.376,164,164/82003.nc
82004,-103.893799,42.85487,Nebraska,Sioux,1,2,16,7.28,0.36,164,164/82004.nc
82005,-103.160645,42.905525,Nebraska,Dawes,0.8534,3,14,6.62,0.348,164,164/82005.nc
82006,-103.135345,42.907181,Nebraska,Dawes,0.5367,2,10,6.68,0.321,164,164/82006.nc
82007,-103.110046,42.908829,Nebraska,Dawes,0.7899,3,14,6.71,0.36,164,164/82007.nc
82008,-102.37561,42.954224,Nebraska,Sheridan,1,2,16,8.82,0.492,164,164/82008.nc
82009,-102.350281,42.9557,Nebraska,Sheridan,1,2,16,8.77,0.49,164,164/82009.nc
82010,-102.324951,42.957169,Nebraska,Sheridan,1,2,16,8.67,0.483,164,164/82010.nc
82011,-102.299591,42.958637,Nebraska,Sheridan,1,2,16,8.66,0.481,164,164/82011.nc
82012,-102.274231,42.960098,Nebraska,Sheridan,1,2,16,8.64,0.477,164,164/82012.nc
82013,-102.248901,42.961548,Nebraska,Sheridan,1,2,16,8.51,0.466,164,164/82013.nc
82014,-102.223541,42.963001,Nebraska,Sheridan,1,2,16,8.33,0.453,164,164/82014.nc
82015,-101.360901,43.008724,South Dakota,Bennett,1,2,16,8.36,0.465,164,164/82015.nc
82016,-101.33551,43.009972,South Dakota,Bennett,1,2,16,8.4,0.468,164,164/82016.nc
82017,-101.31012,43.011204,South Dakota,Bennett,1,2,16,8.45,0.471,164,164/82017.nc
82018,-101.284729,43.012436,South Dakota,Bennett,1,2,16,8.34,0.461,164,164/82018.nc
82019,-101.259308,43.013653,South Dakota,Bennett,1,2,16,8.15,0.446,164,164/82019.nc
82020,-100.649536,43.041279,South Dakota,Todd,1,2,16,8.27,0.461,164,164/82020.nc
82021,-100.624115,43.042355,South Dakota,Todd,1,2,16,8.24,0.458,164,164/82021.nc
82022,-100.598694,43.04343,South Dakota,Todd,1,2,16,8.12,0.449,164,164/82022.nc
82023,-100.573273,43.044483,South Dakota,Todd,1,2,16,8.05,0.443,164,164/82023.nc
82024,-100.547852,43.045551,South Dakota,Todd,1,2,16,8.08,0.447,164,164/82024.nc
82025,-100.5224,43.0466,South Dakota,Todd,1,2,16,8.16,0.455,164,164/82025.nc
82026,-100.497009,43.047649,South Dakota,Todd,1,2,16,8.22,0.46,164,164/82026.nc
82027,-100.319,43.054817,South Dakota,Todd,1,2,16,8.16,0.457,164,164/82027.nc
82028,-100.293579,43.05582,South Dakota,Todd,1,2,16,8.18,0.46,164,164/82028.nc
82029,-100.268127,43.056808,South Dakota,Todd,1,2,16,8.26,0.467,164,164/82029.nc
82030,-98.689819,43.10693,South Dakota,Charles Mix,1,2,16,7.05,0.352,164,164/82030.nc
82031,-98.664337,43.107552,South Dakota,Charles Mix,1,2,16,7.12,0.358,164,164/82031.nc
82032,-96.803406,43.136967,South Dakota,Lincoln,1,2,16,7.92,0.449,164,164/82032.nc
82033,-96.777893,43.137157,South Dakota,Lincoln,1,2,16,8.02,0.458,164,164/82033.nc
82034,-96.75238,43.137333,South Dakota,Lincoln,1,2,16,8.05,0.461,164,164/82034.nc
82035,-96.726898,43.137512,South Dakota,Lincoln,1,2,16,8.04,0.461,164,164/82035.nc
82036,-96.701385,43.137672,South Dakota,Lincoln,1,2,16,8.08,0.464,164,164/82036.nc
82037,-96.675873,43.137825,South Dakota,Lincoln,1,2,16,8.09,0.464,164,164/82037.nc
82038,-96.369812,43.139294,Iowa,Sioux,1,2,16,7.54,0.413,164,164/82038.nc
82039,-96.34433,43.139378,Iowa,Sioux,1,2,16,7.74,0.433,164,164/82039.nc
82040,-96.318817,43.139446,Iowa,Sioux,1,2,16,7.77,0.437,164,164/82040.nc
82041,-96.293304,43.139519,Iowa,Sioux,1,2,16,7.81,0.44,164,164/82041.nc
82042,-96.267822,43.139587,Iowa,Sioux,1,2,16,7.85,0.443,164,164/82042.nc
82043,-96.24231,43.139648,Iowa,Sioux,1,2,16,7.87,0.445,164,164/82043.nc
82044,-96.216797,43.139698,Iowa,Sioux,1,2,16,7.89,0.446,164,164/82044.nc
82045,-96.191284,43.139751,Iowa,Sioux,0.8164,2,14,7.9,0.455,164,164/82045.nc
82046,-96.165771,43.13979,Iowa,Sioux,1,2,16,7.9,0.447,164,164/82046.nc
82047,-96.140289,43.139832,Iowa,Sioux,1,2,16,7.88,0.446,164,164/82047.nc
82048,-96.114777,43.139854,Iowa,Sioux,1,2,16,7.79,0.438,164,164/82048.nc
82049,-96.089264,43.139877,Iowa,Sioux,1,2,16,7.7,0.429,164,164/82049.nc
82050,-96.063782,43.139896,Iowa,Sioux,1,2,16,7.66,0.426,164,164/82050.nc
82051,-95.885223,43.139854,Iowa,Sioux,1,2,16,7.46,0.407,164,164/82051.nc
82052,-95.859711,43.139832,Iowa,O'Brien,1,2,16,7.47,0.408,164,164/82052.nc
82053,-95.834229,43.13979,Iowa,O'Brien,1,2,16,7.48,0.409,164,164/82053.nc
82054,-95.808716,43.139751,Iowa,O'Brien,1,2,16,7.49,0.41,164,164/82054.nc
82055,-95.783203,43.139698,Iowa,O'Brien,1,2,16,7.59,0.419,164,164/82055.nc
82056,-95.604675,43.139206,Iowa,O'Brien,1,2,16,7.82,0.439,164,164/82056.nc
82057,-95.579163,43.139107,Iowa,O'Brien,1,2,16,7.86,0.442,164,164/82057.nc
82058,-95.55365,43.139008,Iowa,O'Brien,1,2,16,7.8,0.437,164,164/82058.nc
82059,-95.528137,43.138897,Iowa,O'Brien,1,2,16,7.72,0.43,164,164/82059.nc
82060,-95.502655,43.13879,Iowa,O'Brien,1,2,16,7.63,0.422,164,164/82060.nc
82061,-95.477142,43.138668,Iowa,O'Brien,1,2,16,7.59,0.419,164,164/82061.nc
82062,-95.45163,43.138542,Iowa,O'Brien,1,2,16,7.63,0.423,164,164/82062.nc
82063,-95.426147,43.138405,Iowa,O'Brien,1,2,16,7.67,0.425,164,164/82063.nc
82064,-95.400635,43.138279,Iowa,O'Brien,1,2,16,7.64,0.422,164,164/82064.nc
82065,-95.375122,43.138138,Iowa,Clay,1,2,16,7.55,0.415,164,164/82065.nc
82066,-95.349609,43.137985,Iowa,Clay,1,2,16,7.49,0.409,164,164/82066.nc
82067,-95.324127,43.137825,Iowa,Clay,1,2,16,7.45,0.405,164,164/82067.nc
82068,-95.298615,43.137672,Iowa,Clay,1,2,16,7.45,0.405,164,164/82068.nc
82069,-95.273102,43.137512,Iowa,Clay,1,2,16,7.43,0.403,164,164/82069.nc
82070,-95.24762,43.137333,Iowa,Clay,1,2,16,7.4,0.4,164,164/82070.nc
82071,-94.916077,43.134556,Iowa,Clay,1,2,16,7.67,0.426,164,164/82071.nc
82072,-94.890564,43.1343,Iowa,Palo Alto,1,2,16,7.81,0.439,164,164/82072.nc
82073,-94.865082,43.134041,Iowa,Palo Alto,1,2,16,7.87,0.446,164,164/82073.nc
82074,-94.839569,43.133781,Iowa,Palo Alto,1,2,16,7.76,0.437,164,164/82074.nc
82075,-94.814087,43.133507,Iowa,Palo Alto,1,2,16,7.61,0.423,164,164/82075.nc
82076,-94.074707,43.12302,Iowa,Kossuth,1,2,16,7.79,0.441,164,164/82076.nc
82077,-94.049194,43.12257,Iowa,Kossuth,1,2,16,7.76,0.439,164,164/82077.nc
82078,-94.023712,43.12212,Iowa,Kossuth,1,2,16,7.76,0.438,164,164/82078.nc
82079,-93.99823,43.121651,Iowa,Kossuth,1,2,16,7.71,0.433,164,164/82079.nc
82080,-93.972748,43.121185,Iowa,Kossuth,1,2,16,7.7,0.433,164,164/82080.nc
82081,-93.947266,43.120712,Iowa,Hancock,1,2,16,7.74,0.437,164,164/82081.nc
82082,-93.921753,43.120224,Iowa,Hancock,1,2,16,7.75,0.438,164,164/82082.nc
82083,-93.896271,43.119743,Iowa,Hancock,1,2,16,7.7,0.432,164,164/82083.nc
82084,-93.870789,43.119255,Iowa,Hancock,1,2,16,7.56,0.418,164,164/82084.nc
82085,-93.845306,43.118748,Iowa,Hancock,1,2,16,7.51,0.414,164,164/82085.nc
82086,-93.76886,43.117222,Iowa,Hancock,1,2,16,7.71,0.433,164,164/82086.nc
82087,-93.743347,43.116703,Iowa,Hancock,1,2,16,7.77,0.438,164,164/82087.nc
82088,-93.717865,43.116173,Iowa,Hancock,1,2,16,7.84,0.443,164,164/82088.nc
82089,-93.692383,43.115639,Iowa,Hancock,1,2,16,7.94,0.453,164,164/82089.nc
82090,-93.666901,43.115105,Iowa,Hancock,1,2,16,7.9,0.45,164,164/82090.nc
82091,-93.564972,43.112881,Iowa,Hancock,1,2,16,7.83,0.443,164,164/82091.nc
82092,-93.53949,43.112316,Iowa,Hancock,1,2,16,7.9,0.449,164,164/82092.nc
82093,-93.514008,43.111748,Iowa,Hancock,1,2,16,7.94,0.452,164,164/82093.nc
82094,-93.488525,43.111168,Iowa,Cerro Gordo,0.987,2,16,7.8,0.44,164,164/82094.nc
82095,-93.463043,43.110573,Iowa,Cerro Gordo,0.6707,2,12,7.76,0.451,164,164/82095.nc
82096,-93.437561,43.109982,Iowa,Cerro Gordo,0.5763,2,10,7.79,0.458,164,164/82096.nc
82097,-93.412079,43.109386,Iowa,Cerro Gordo,0.7947,2,14,7.8,0.45,164,164/82097.nc
82098,-93.386597,43.108784,Iowa,Cerro Gordo,0.7764,2,14,7.84,0.455,164,164/82098.nc
82099,-93.310181,43.10693,Iowa,Cerro Gordo,1,2,16,7.73,0.435,164,164/82099.nc
82100,-93.284698,43.1063,Iowa,Cerro Gordo,1,2,16,7.8,0.441,164,164/82100.nc
82101,-93.259216,43.105667,Iowa,Cerro Gordo,1,2,16,7.84,0.445,164,164/82101.nc
82102,-93.233765,43.10503,Iowa,Cerro Gordo,1,2,16,7.85,0.445,164,164/82102.nc
82103,-93.208282,43.104389,Iowa,Cerro Gordo,0.8246,2,14,7.86,0.453,164,164/82103.nc
82104,-92.724365,43.090988,Iowa,Floyd,0.5941,3,10,7.12,0.445,164,164/82104.nc
82105,-92.495239,43.083904,Iowa,Chickasaw,0.7024,2,12,7.43,0.419,164,164/82105.nc
82106,-92.469788,43.083088,Iowa,Chickasaw,0.9616,3,16,7.4,0.457,164,164/82106.nc
82107,-90.410645,42.997284,Wisconsin,Iowa,1,3,16,7.17,0.426,164,164/82107.nc
82108,-90.385254,42.995979,Wisconsin,Iowa,1,3,16,7.23,0.432,164,164/82108.nc
82109,-90.359863,42.994675,Wisconsin,Iowa,1,3,16,7.44,0.452,164,164/82109.nc
82110,-90.334503,42.993362,Wisconsin,Iowa,1,3,16,7.65,0.471,164,164/82110.nc
82111,-90.309113,42.992043,Wisconsin,Iowa,1,3,16,7.55,0.461,164,164/82111.nc
82112,-88.611694,42.89032,Wisconsin,Jefferson,0.7941,3,14,6.96,0.418,164,164/82112.nc
82113,-88.586395,42.888607,Wisconsin,Jefferson,0.9614,3,16,7.15,0.429,164,164/82113.nc
82114,-88.561096,42.886887,Wisconsin,Jefferson,0.8837,3,16,7.26,0.443,164,164/82114.nc
82115,-88.535828,42.885151,Wisconsin,Waukesha,0.5173,2,10,7.25,0.406,164,164/82115.nc
82116,-88.510529,42.883419,Wisconsin,Waukesha,0.7657,3,14,7.32,0.453,164,164/82116.nc
82117,-88.080933,42.853035,Wisconsin,Waukesha,0.9754,3,16,7.39,0.449,164,164/82117.nc
82118,-88.055695,42.851192,Wisconsin,Milwaukee,0.8699,3,14,7.43,0.456,164,164/82118.nc
82119,-88.030457,42.849342,Wisconsin,Milwaukee,1,3,16,7.32,0.439,164,164/82119.nc
82120,-87.677063,42.822884,Wisconsin,Lake Michigan,0,3,2,8.07,0.535,164,164/82120.nc
82121,-87.651825,42.820961,Wisconsin,Lake Michigan,0,3,2,8.15,0.54,164,164/82121.nc
82122,-86.191467,42.698864,Michigan,Allegan,0.2101,2,4,7.7,0.452,164,164/82122.nc
82123,-86.166351,42.69659,Michigan,Allegan,0.693,2,12,7.58,0.425,164,164/82123.nc
82124,-86.141235,42.694305,Michigan,Allegan,0.6438,3,12,7.58,0.476,164,164/82124.nc
82125,-86.116089,42.692017,Michigan,Allegan,1,3,16,7.54,0.459,164,164/82125.nc
82126,-86.091003,42.689728,Michigan,Allegan,1,3,16,7.4,0.447,164,164/82126.nc
82127,-86.065857,42.687424,Michigan,Allegan,1,3,16,7.26,0.435,164,164/82127.nc
82128,-86.040771,42.68512,Michigan,Allegan,1,3,16,7.14,0.423,164,164/82128.nc
82129,-83.564972,42.428406,Michigan,Washtenaw,1,3,16,7.26,0.433,164,164/82129.nc
82130,-83.5401,42.425518,Michigan,Wayne,1,3,16,7.14,0.42,164,164/82130.nc
82131,-81.803772,42.209808,Unknown,Unknown,1,offshore,16,8.18,0.385,164,164/82131.nc
82132,-81.779053,42.206528,Unknown,Unknown,1,offshore,16,8.21,0.388,164,164/82132.nc
82133,-81.754364,42.203239,Unknown,Unknown,1,offshore,16,8.24,0.39,164,164/82133.nc
82134,-81.162201,42.122639,Ohio,Lake Erie,0,1,2,8.26,0.434,164,164/82134.nc
82135,-81.137573,42.119202,Ohio,Lake Erie,0,1,2,8.25,0.433,164,164/82135.nc
82136,-81.112915,42.115772,Ohio,Lake Erie,0,1,2,8.24,0.433,164,164/82136.nc
82137,-81.088287,42.112339,Ohio,Lake Erie,0,1,2,8.23,0.432,164,164/82137.nc
82138,-80.39975,42.013737,Pennsylvania,Erie,0.0962,2,2,7.49,0.442,164,164/82138.nc
82139,-80.375214,42.010136,Pennsylvania,Erie,0.4189,2,8,7.35,0.419,164,164/82139.nc
82140,-80.350647,42.006535,Pennsylvania,Erie,0.5074,2,10,7.23,0.405,164,164/82140.nc
82141,-80.326111,42.002918,Pennsylvania,Erie,0.0861,2,2,7.16,0.412,164,164/82141.nc
82142,-80.301575,41.999298,Pennsylvania,Erie,0.0806,3,2,7.09,0.447,164,164/82142.nc
82143,-80.277039,41.995674,Pennsylvania,Erie,0.8105,2,14,7.05,0.371,164,164/82143.nc
82144,-80.252502,41.992046,Pennsylvania,Erie,0.8059,2,14,7.09,0.373,164,164/82144.nc
82145,-80.227966,41.988415,Pennsylvania,Erie,0.7442,3,12,7.13,0.421,164,164/82145.nc
82146,-78.615814,41.736195,Pennsylvania,Mc Kean,1,3,16,7.49,0.442,164,164/82146.nc
82147,-78.591492,41.732185,Pennsylvania,Mc Kean,1,3,16,7.43,0.438,164,164/82147.nc
82148,-78.567169,41.728184,Pennsylvania,Mc Kean,1,3,16,7.13,0.408,164,164/82148.nc
82149,-78.008789,41.634396,Pennsylvania,Potter,1,3,16,6.11,0.307,164,164/82149.nc
82150,-77.984558,41.630249,Pennsylvania,Potter,1,3,16,6.64,0.36,164,164/82150.nc
82151,-77.960327,41.62611,Pennsylvania,Potter,1,3,16,7.3,0.425,164,164/82151.nc
82152,-77.936096,41.621952,Pennsylvania,Potter,1,3,16,7.81,0.474,164,164/82152.nc
82153,-77.911865,41.617794,Pennsylvania,Potter,1,3,16,7.61,0.452,164,164/82153.nc
82154,-77.887634,41.613625,Pennsylvania,Potter,1,3,16,6.74,0.366,164,164/82154.nc
82155,-75.72171,41.216564,Pennsylvania,Luzerne,0.9429,3,16,8.1,0.49,164,164/82155.nc
82156,-75.697815,41.211906,Pennsylvania,Luzerne,0.8274,3,14,8.12,0.499,164,164/82156.nc
82157,-74.602356,40.991966,New Jersey,Morris,0.5675,3,10,7.68,0.482,164,164/82157.nc
82158,-74.578613,40.987061,New Jersey,Morris,0.9115,3,16,7.7,0.467,164,164/82158.nc
82159,-74.554901,40.982151,New Jersey,Morris,1,3,16,7.59,0.453,164,164/82159.nc
82160,-74.531189,40.97723,New Jersey,Morris,0.9447,3,16,7.35,0.434,164,164/82160.nc
82161,-74.507477,40.972305,New Jersey,Morris,0.9976,3,16,7.23,0.422,164,164/82161.nc
82162,-74.483765,40.967384,New Jersey,Morris,0.9848,3,16,7.32,0.431,164,164/82162.nc
82163,-74.460052,40.962452,New Jersey,Morris,0.9575,3,16,7.28,0.428,164,164/82163.nc
82164,-73.774292,40.817131,Unknown,Unknown,1,offshore,16,6.49,0.244,164,164/82164.nc
82165,-72.927612,40.630634,Unknown,Unknown,1,offshore,16,8.52,0.41,164,164/82165.nc
82166,-72.904175,40.625355,Unknown,Unknown,1,offshore,16,8.56,0.413,164,164/82166.nc
82167,-121.95517,39.954983,California,Tehama,1,3,16,5.36,0.277,164,164/82167.nc
82168,-121.932236,39.960884,California,Tehama,1,3,16,5.32,0.274,164,164/82168.nc
82169,-121.909302,39.966782,California,Tehama,1,3,16,5.31,0.269,164,164/82169.nc
82170,-120.571793,40.300259,California,Lassen,0.9941,3,16,6.08,0.293,164,164/82170.nc
82171,-120.548599,40.305859,California,Lassen,1,3,16,4.52,0.178,164,164/82171.nc
82172,-120.525406,40.311451,California,Lassen,1,3,16,4.02,0.136,164,164/82172.nc
82173,-120.502213,40.317039,California,Lassen,1,3,16,3.97,0.13,164,164/82173.nc
82174,-120.479004,40.322628,California,Lassen,1,3,16,4.18,0.145,164,164/82174.nc
82175,-117.641296,40.960571,Nevada,Humboldt,1,3,16,5.77,0.262,164,164/82175.nc
82176,-117.57019,40.975403,Nevada,Humboldt,1,3,16,6.31,0.294,164,164/82176.nc
82177,-114.963867,41.482479,Nevada,Elko,0.9696,2,16,8.12,0.398,164,164/82177.nc
82178,-114.939758,41.486828,Nevada,Elko,0.993,2,16,7.47,0.35,164,164/82178.nc
82179,-114.915649,41.491184,Nevada,Elko,0.7401,3,12,6.69,0.329,164,164/82179.nc
82180,-114.166382,41.623379,Nevada,Elko,0.9955,3,16,5.8,0.273,164,164/82180.nc
82181,-114.142166,41.62756,Nevada,Elko,0.9891,3,16,5.72,0.267,164,164/82181.nc
82182,-114.117935,41.631737,Nevada,Elko,0.5028,3,10,6.26,0.319,164,164/82182.nc
82183,-114.093704,41.635899,Nevada,Elko,0.9509,2,16,6.81,0.301,164,164/82183.nc
82184,-113.75412,41.693649,Utah,Box Elder,0.5337,2,10,7.84,0.383,164,164/82184.nc
82185,-109.259369,42.348701,Wyoming,Sublette,0.5002,3,10,5.86,0.283,164,164/82185.nc
82186,-108.414017,42.44965,Wyoming,Fremont,0.9638,2,16,9.38,0.502,164,164/82186.nc
82187,-108.015228,42.494873,Wyoming,Fremont,1,2,16,8.58,0.449,164,164/82187.nc
82188,-107.99028,42.497654,Wyoming,Fremont,1,2,16,8.58,0.447,164,164/82188.nc
82189,-107.965332,42.500423,Wyoming,Fremont,1,2,16,8.47,0.437,164,164/82189.nc
82190,-107.940384,42.503185,Wyoming,Fremont,1,2,16,8.23,0.418,164,164/82190.nc
82191,-107.915436,42.505951,Wyoming,Fremont,1,2,16,7.92,0.394,164,164/82191.nc
82192,-107.890472,42.508705,Wyoming,Fremont,0.8607,2,14,7.67,0.379,164,164/82192.nc
82193,-107.865524,42.511452,Wyoming,Fremont,1,2,16,7.72,0.379,164,164/82193.nc
82194,-107.840576,42.514191,Wyoming,Fremont,1,2,16,7.99,0.401,164,164/82194.nc
82195,-107.815613,42.51693,Wyoming,Fremont,1,2,16,8.32,0.426,164,164/82195.nc
82196,-107.790649,42.519665,Wyoming,Fremont,1,2,16,8.58,0.444,164,164/82196.nc
82197,-107.765686,42.522392,Wyoming,Fremont,1,2,16,8.63,0.446,164,164/82197.nc
82198,-107.740707,42.525112,Wyoming,Fremont,0.999,2,16,8.53,0.437,164,164/82198.nc
82199,-107.715729,42.527832,Wyoming,Fremont,1,2,16,8.29,0.42,164,164/82199.nc
82200,-107.690765,42.53054,Wyoming,Fremont,1,2,16,7.93,0.395,164,164/82200.nc
82201,-107.665787,42.533245,Wyoming,Fremont,1,2,16,7.54,0.367,164,164/82201.nc
82202,-106.338959,42.668297,Wyoming,Natrona,0.9451,2,16,8.08,0.403,164,164/82202.nc
82203,-106.288788,42.673073,Wyoming,Natrona,0.9783,1,16,9.81,0.459,164,164/82203.nc
82204,-106.163284,42.684929,Wyoming,Natrona,0.6784,2,12,9.89,0.496,164,164/82204.nc
82205,-106.138184,42.687271,Wyoming,Natrona,0.7783,2,14,9.52,0.481,164,164/82205.nc
82206,-106.113068,42.689617,Wyoming,Natrona,0.9099,2,16,9.51,0.481,164,164/82206.nc
82207,-106.087967,42.691959,Wyoming,Natrona,1,2,16,9.58,0.481,164,164/82207.nc
82208,-106.012619,42.698952,Wyoming,Converse,0.8662,1,14,9.69,0.446,164,164/82208.nc
82209,-105.987503,42.701271,Wyoming,Converse,0.6948,1,12,9.95,0.464,164,164/82209.nc
82210,-105.962387,42.703583,Wyoming,Converse,0.6863,2,12,9.84,0.521,164,164/82210.nc
82211,-105.937256,42.705887,Wyoming,Converse,0.5038,2,10,9.71,0.522,164,164/82211.nc
82212,-105.91214,42.708183,Wyoming,Converse,0.9025,1,16,9.83,0.458,164,164/82212.nc
82213,-105.887009,42.71048,Wyoming,Converse,0.8564,1,14,9.97,0.464,164,164/82213.nc
82214,-105.861877,42.712769,Wyoming,Converse,0.9508,1,16,10.06,0.462,164,164/82214.nc
82215,-105.836761,42.715046,Wyoming,Converse,0.9982,1,16,10,0.456,164,164/82215.nc
82216,-105.811615,42.717323,Wyoming,Converse,0.7331,1,12,9.81,0.452,164,164/82216.nc
82217,-105.786499,42.719604,Wyoming,Converse,0.6469,1,12,9.65,0.448,164,164/82217.nc
82218,-105.761353,42.721867,Wyoming,Converse,1,1,16,9.75,0.446,164,164/82218.nc
82219,-105.736221,42.724125,Wyoming,Converse,0.93,1,16,9.96,0.46,164,164/82219.nc
82220,-105.711075,42.726376,Wyoming,Converse,1,1,16,10.18,0.465,164,164/82220.nc
82221,-105.685944,42.728626,Wyoming,Converse,1,1,16,10.19,0.459,164,164/82221.nc
82222,-105.660797,42.730873,Wyoming,Converse,0.9678,1,16,9.97,0.444,164,164/82222.nc
82223,-105.635651,42.733101,Wyoming,Converse,0.8526,1,14,9.58,0.424,164,164/82223.nc
82224,-105.610504,42.735332,Wyoming,Converse,0.5887,2,10,9.09,0.46,164,164/82224.nc
82225,-105.585358,42.73756,Wyoming,Converse,0.8605,2,14,8.8,0.442,164,164/82225.nc
82226,-105.560211,42.739777,Wyoming,Converse,0.8573,2,14,8.82,0.446,164,164/82226.nc
82227,-105.535049,42.741989,Wyoming,Converse,0.6832,1,12,8.87,0.397,164,164/82227.nc
82228,-105.459579,42.748596,Wyoming,Converse,0.9779,2,16,8.06,0.393,164,164/82228.nc
82229,-104.603119,42.819798,Wyoming,Niobrara,0.999,2,16,8.83,0.481,164,164/82229.nc
82230,-104.14888,42.854767,Wyoming,Niobrara,0.8106,1,14,8.95,0.431,164,164/82230.nc
82231,-104.123627,42.856655,Wyoming,Niobrara,0.8897,1,16,9.08,0.437,164,164/82231.nc
82232,-104.098373,42.858536,Wyoming,Niobrara,0.9982,1,16,9.21,0.439,164,164/82232.nc
82233,-104.07312,42.860413,Wyoming,Niobrara,1,1,16,9.16,0.434,164,164/82233.nc
